"country","year","gender","age","pct_year_t_log_earnings","avg_pct_year_t_1_log_inc","avg_pct_year_t_5_log_inc","N_pct_year_t_1_log_inc","N_pct_year_t_5_log_inc"
"AUS",2009,"Female","45-55",70,67.528938,62.248329,26162,14853
"AUS",2009,"Female","45-55",72.5,70.052757,64.469582,26166,14851
"AUS",2009,"Female","45-55",75,72.538139,66.818153,26160,14852
"AUS",2009,"Female","45-55",77.5,75.101959,69.493683,26163,14851
"AUS",2009,"Female","45-55",80,77.616913,71.243958,26165,14854
"AUS",2009,"Female","45-55",82.5,80.102257,73.793793,26160,14853
"AUS",2009,"Female","45-55",85,82.730698,76.117851,26164,14852
"AUS",2009,"Female","45-55",87.5,85.332092,78.706848,26164,14851
"AUS",2009,"Female","45-55",90,87.859978,81.807297,26161,14852
"AUS",2009,"Female","45-55",92.5,90.262909,83.653679,26161,14852
"AUS",2009,"Female","45-55",95,92.649803,85.842667,26164,14853
"AUS",2009,"Female","45-55",97.5,95.392883,88.432701,26155,14847
"AUS",2009,"Female","45-55",99,97.656982,90.923279,15697,8911
"AUS",2009,"Female","45-55",99.9,99.197777,92.997299,9417,5346
"AUS",2009,"Female","45-55",100,99.65522,94.893219,1052,597
"AUS",2009,"Male","25-34",2.5,3.73664,23.170059,22439,20453
"AUS",2009,"Male","25-34",5,6.5275841,24.329109,22441,20456
"AUS",2009,"Male","25-34",7.5,9.2189121,25.10199,22442,20457
"AUS",2009,"Male","25-34",10,11.60681,26.745661,22443,20455
"AUS",2009,"Male","25-34",12.5,14.25699,27.874439,22442,20456
"AUS",2009,"Male","25-34",15,16.8132,28.868851,22441,20458
"AUS",2009,"Male","25-34",17.5,19.358299,29.98665,22444,20456
"AUS",2009,"Male","25-34",20,21.771469,30.917721,22441,20456
"AUS",2009,"Male","25-34",22.5,24.119181,31.936171,22442,20457
"AUS",2009,"Male","25-34",25,26.333099,32.775391,22441,20455
"AUS",2009,"Male","25-34",27.5,28.24424,33.705219,22444,20456
"AUS",2009,"Male","25-34",30,30.650591,34.682961,22441,20458
"AUS",2009,"Male","25-34",32.5,32.553619,36.034271,22443,20456
"AUS",2009,"Male","25-34",35,34.762169,37.758308,22443,20457
"AUS",2009,"Male","25-34",37.5,36.912231,38.721889,22442,20457
"AUS",2009,"Male","25-34",40,39.196659,40.065121,22441,20454
"AUS",2009,"Male","25-34",42.5,41.23819,41.626999,22445,20457
"AUS",2009,"Male","25-34",45,43.50663,43.040958,22440,20458
"AUS",2009,"Male","25-34",47.5,45.701031,44.488579,22442,20456
"AUS",2009,"Male","25-34",50,48.113079,45.91634,22442,20454
"AUS",2009,"Male","25-34",52.5,50.298809,47.951019,22444,20457
"AUS",2009,"Male","25-34",55,52.591621,49.432289,22442,20456
"AUS",2009,"Male","25-34",57.5,54.829151,51.290039,22440,20458
"AUS",2009,"Male","25-34",60,57.272209,52.823101,22444,20457
"AUS",2009,"Male","25-34",62.5,59.723721,54.669708,22442,20456
"AUS",2009,"Male","25-34",65,61.95974,56.425919,22442,20455
"AUS",2009,"Male","25-34",67.5,64.365318,58.451988,22443,20457
"AUS",2009,"Male","25-34",70,66.921082,60.00626,22443,20456
"AUS",2009,"Male","25-34",72.5,69.241463,61.82235,22441,20458
"AUS",2009,"Male","25-34",75,71.63752,63.972729,22443,20456
"AUS",2009,"Male","25-34",77.5,74.063049,66.16552,22442,20455
"AUS",2009,"Male","25-34",80,76.488274,68.196136,22441,20457
"AUS",2009,"Male","25-34",82.5,79.010536,70.238472,22442,20456
"AUS",2009,"Male","25-34",85,81.493103,72.313316,22444,20456
"AUS",2009,"Male","25-34",87.5,84.134178,74.932869,22441,20456
"AUS",2009,"Male","25-34",90,86.762001,77.103127,22441,20458
"AUS",2009,"Male","25-34",92.5,89.403671,79.69709,22444,20455
"AUS",2009,"Male","25-34",95,92.190178,82.740723,22442,20457
"AUS",2009,"Male","25-34",97.5,94.975708,85.512497,22433,20448
"AUS",2009,"Male","25-34",99,97.40094,88.192284,13467,12273
"AUS",2009,"Male","25-34",99.9,98.890869,89.064796,8079,7365
"AUS",2009,"Male","25-34",100,99.830093,88.742996,901,823
"AUS",2009,"Male","35-44",2.5,3.3871369,19.380779,28790,26420
"AUS",2009,"Male","35-44",5,6.2106128,20.483891,28793,26423
"AUS",2009,"Male","35-44",7.5,8.677537,21.462049,28795,26426
"AUS",2009,"Male","35-44",10,11.2111,22.552271,28793,26423
"AUS",2009,"Male","35-44",12.5,13.86629,23.76841,28795,26425
"AUS",2009,"Male","35-44",15,16.31576,24.38603,28797,26425
"AUS",2009,"Male","35-44",17.5,18.551201,25.310749,28793,26424
"AUS",2009,"Male","35-44",20,20.90447,26.55784,28793,26423
"AUS",2009,"Male","35-44",22.5,22.98085,27.684,28797,26425
"AUS",2009,"Male","35-44",25,25.16223,29.174709,28793,26424
"AUS",2009,"Male","35-44",27.5,27.311609,30.89793,28794,26424
"AUS",2009,"Male","35-44",30,29.65225,32.53709,28796,26426
"AUS",2009,"Male","35-44",32.5,31.821011,34.335949,28794,26423
"AUS",2009,"Male","35-44",35,34.252361,35.943878,28793,26425
"AUS",2009,"Male","35-44",37.5,36.436619,37.621899,28795,26425
"AUS",2009,"Male","35-44",40,38.793259,39.542789,28794,26422
"AUS",2009,"Male","35-44",42.5,41.05798,41.460602,28794,26424
"AUS",2009,"Male","35-44",45,43.367668,43.097111,28797,26427
"AUS",2009,"Male","35-44",47.5,45.73703,45.087891,28794,26422
"AUS",2009,"Male","35-44",50,48.205929,47.11602,28794,26427
"AUS",2009,"Male","35-44",52.5,50.55798,48.984131,28793,26424
"AUS",2009,"Male","35-44",55,53.006889,50.917149,28793,26422
"AUS",2009,"Male","35-44",57.5,55.404781,52.80949,28798,26427
"AUS",2009,"Male","35-44",60,57.772591,54.912022,28795,26424
"AUS",2009,"Male","35-44",62.5,60.281059,56.90078,28793,26424
"AUS",2009,"Male","35-44",65,62.66275,58.606731,28795,26423
"AUS",2009,"Male","35-44",67.5,64.987419,60.73193,28793,26425
"AUS",2009,"Male","35-44",70,67.43576,62.336639,28794,26423
"AUS",2009,"Male","35-44",72.5,69.778717,64.258339,28796,26426
"AUS",2009,"Male","35-44",75,72.258957,66.693314,28795,26424
"AUS",2009,"Male","35-44",77.5,74.765297,68.849457,28792,26424
"AUS",2009,"Male","35-44",80,77.300583,71.090492,28797,26424
"AUS",2009,"Male","35-44",82.5,79.612648,73.43792,28793,26424
"AUS",2009,"Male","35-44",85,82.128532,75.372368,28794,26424
"AUS",2009,"Male","35-44",87.5,84.7145,77.97998,28796,26426
"AUS",2009,"Male","35-44",90,87.353081,80.579338,28794,26424
"AUS",2009,"Male","35-44",92.5,89.955109,82.741287,28794,26423
"AUS",2009,"Male","35-44",95,92.570297,85.314293,28794,26426
"AUS",2009,"Male","35-44",97.5,95.308952,87.922394,28784,26413
"AUS",2009,"Male","35-44",99,97.61689,90.350166,17277,15856
"AUS",2009,"Male","35-44",99.9,99.140503,92.270088,10367,9512
"AUS",2009,"Male","35-44",100,99.921669,93.802887,1156,1062
"AUS",2009,"Male","45-55",2.5,3.071475,17.469139,26484,15163
"AUS",2009,"Male","45-55",5,5.7996049,18.127769,26489,15165
"AUS",2009,"Male","45-55",7.5,8.4447308,19.57313,26489,15164
"AUS",2009,"Male","45-55",10,10.93104,21.103359,26489,15166
"AUS",2009,"Male","45-55",12.5,13.55701,21.800791,26490,15165
"AUS",2009,"Male","45-55",15,15.91933,22.932541,26489,15165
"AUS",2009,"Male","45-55",17.5,18.087589,24.263,26488,15165
"AUS",2009,"Male","45-55",20,20.503469,25.403379,26490,15165
"AUS",2009,"Male","45-55",22.5,22.652399,27.099979,26489,15165
"AUS",2009,"Male","45-55",25,24.85051,28.746071,26490,15166
"AUS",2009,"Male","45-55",27.5,27.18572,30.362631,26486,15165
"AUS",2009,"Male","45-55",30,29.45186,32.435959,26492,15165
"AUS",2009,"Male","45-55",32.5,31.782551,34.023918,26488,15165
"AUS",2009,"Male","45-55",35,34.202209,35.838509,26490,15165
"AUS",2009,"Male","45-55",37.5,36.456581,37.813141,26488,15166
"AUS",2009,"Male","45-55",40,38.81535,39.535919,26489,15164
"AUS",2009,"Male","45-55",42.5,41.13829,41.56776,26490,15166
"AUS",2009,"Male","45-55",45,43.536869,43.54039,26490,15164
"AUS",2009,"Male","45-55",47.5,45.895969,45.59164,26489,15167
"AUS",2009,"Male","45-55",50,48.296391,47.628029,26489,15163
"AUS",2009,"Male","45-55",52.5,50.727619,49.472198,26487,15166
"AUS",2009,"Male","45-55",55,53.177589,51.713879,26489,15167
"AUS",2009,"Male","45-55",57.5,55.723209,53.636429,26490,15164
"AUS",2009,"Male","45-55",60,58.0354,55.428829,26490,15166
"AUS",2009,"Male","45-55",62.5,60.482239,57.339859,26489,15165
"AUS",2009,"Male","45-55",65,62.866119,59.35442,26488,15165
"AUS",2009,"Male","45-55",67.5,65.266434,61.437271,26490,15165
"AUS",2009,"Male","45-55",70,67.573174,63.273842,26488,15165
"AUS",2009,"Male","45-55",72.5,69.998573,65.18058,26492,15165
"AUS",2009,"Male","45-55",75,72.45163,67.111923,26487,15165
"AUS",2009,"Male","45-55",77.5,74.939919,69.689133,26489,15166
"AUS",2009,"Male","45-55",80,77.457237,71.875168,26488,15165
"AUS",2009,"Male","45-55",82.5,79.782333,74.021652,26491,15165
"AUS",2009,"Male","45-55",85,82.255623,75.878922,26488,15165
"AUS",2009,"Male","45-55",87.5,84.892532,78.75843,26490,15164
"AUS",2009,"Male","45-55",90,87.496193,81.275848,26488,15166
"AUS",2009,"Male","45-55",92.5,89.96225,83.718384,26490,15166
"AUS",2009,"Male","45-55",95,92.684761,85.765053,26489,15164
"AUS",2009,"Male","45-55",97.5,95.371193,88.454887,26479,15159
"AUS",2009,"Male","45-55",99,97.69239,91.10894,15894,9100
"AUS",2009,"Male","45-55",99.9,99.1175,92.711746,9536,5459
"AUS",2009,"Male","45-55",100,99.929359,93.354538,1064,610
"AUS",2010,"Female","25-34",2.5,4.4469218,24.157921,20279,17706
"AUS",2010,"Female","25-34",5,7.0007839,25.923309,20284,17709
"AUS",2010,"Female","25-34",7.5,9.6449986,27.607679,20284,17710
"AUS",2010,"Female","25-34",10,11.99533,28.85578,20283,17708
"AUS",2010,"Female","25-34",12.5,14.30826,30.27779,20284,17709
"AUS",2010,"Female","25-34",15,16.510851,31.538759,20283,17711
"AUS",2010,"Female","25-34",17.5,18.855921,32.6996,20283,17708
"AUS",2010,"Female","25-34",20,21.187731,34.220879,20284,17710
"AUS",2010,"Female","25-34",22.5,23.484791,35.018551,20283,17708
"AUS",2010,"Female","25-34",25,25.99737,36.688099,20283,17709
"AUS",2010,"Female","25-34",27.5,28.39493,37.9221,20284,17710
"AUS",2010,"Female","25-34",30,30.498171,38.5075,20283,17710
"AUS",2010,"Female","25-34",32.5,32.985939,39.613159,20284,17710
"AUS",2010,"Female","25-34",35,35.28273,41.001011,20283,17708
"AUS",2010,"Female","25-34",37.5,37.466888,41.740791,20284,17709
"AUS",2010,"Female","25-34",40,39.703369,43.019859,20284,17709
"AUS",2010,"Female","25-34",42.5,41.900551,44.293289,20282,17709
"AUS",2010,"Female","25-34",45,44.024319,45.155048,20283,17710
"AUS",2010,"Female","25-34",47.5,46.04044,46.314098,20284,17709
"AUS",2010,"Female","25-34",50,48.27354,47.583019,20283,17710
"AUS",2010,"Female","25-34",52.5,50.642971,48.712292,20285,17709
"AUS",2010,"Female","25-34",55,52.741032,49.864651,20284,17709
"AUS",2010,"Female","25-34",57.5,54.916309,51.81411,20283,17710
"AUS",2010,"Female","25-34",60,57.42992,52.640629,20282,17709
"AUS",2010,"Female","25-34",62.5,59.572681,54.392792,20285,17710
"AUS",2010,"Female","25-34",65,62.160671,55.985889,20283,17709
"AUS",2010,"Female","25-34",67.5,64.434837,57.340721,20283,17707
"AUS",2010,"Female","25-34",70,66.74926,58.504749,20284,17711
"AUS",2010,"Female","25-34",72.5,69.217598,60.243111,20283,17709
"AUS",2010,"Female","25-34",75,71.417587,61.543739,20283,17709
"AUS",2010,"Female","25-34",77.5,73.982391,62.876701,20284,17710
"AUS",2010,"Female","25-34",80,76.337021,64.610718,20284,17707
"AUS",2010,"Female","25-34",82.5,78.679672,66.088348,20283,17711
"AUS",2010,"Female","25-34",85,81.133148,67.894943,20283,17709
"AUS",2010,"Female","25-34",87.5,83.817627,69.928337,20284,17709
"AUS",2010,"Female","25-34",90,86.258888,71.718674,20283,17710
"AUS",2010,"Female","25-34",92.5,88.766724,73.803238,20283,17708
"AUS",2010,"Female","25-34",95,91.484016,76.505348,20284,17709
"AUS",2010,"Female","25-34",97.5,94.505531,79.813889,20276,17702
"AUS",2010,"Female","25-34",99,97.039017,82.404846,12171,10625
"AUS",2010,"Female","25-34",99.9,98.767502,85.358757,7302,6376
"AUS",2010,"Female","25-34",100,99.684753,85.710419,814,713
"AUS",2010,"Female","35-44",2.5,4.805181,21.525999,25684,23188
"AUS",2010,"Female","35-44",5,6.7019801,21.59194,25690,23197
"AUS",2010,"Female","35-44",7.5,9.1338911,22.99682,25693,23194
"AUS",2010,"Female","35-44",10,11.38959,23.93486,25689,23197
"AUS",2010,"Female","35-44",12.5,13.71746,25.067459,25693,23194
"AUS",2010,"Female","35-44",15,16.022169,26.409361,25691,23194
"AUS",2010,"Female","35-44",17.5,18.34267,27.7521,25691,23198
"AUS",2010,"Female","35-44",20,20.67626,29.174101,25690,23194
"AUS",2010,"Female","35-44",22.5,22.90691,30.26053,25693,23195
"AUS",2010,"Female","35-44",25,25.128679,31.57239,25691,23195
"AUS",2010,"Female","35-44",27.5,27.40403,33.058861,25688,23194
"AUS",2010,"Female","35-44",30,29.76259,34.812752,25691,23195
"AUS",2010,"Female","35-44",32.5,32.056931,36.025421,25692,23195
"AUS",2010,"Female","35-44",35,34.21154,37.72221,25690,23196
"AUS",2010,"Female","35-44",37.5,36.773762,39.196308,25689,23195
"AUS",2010,"Female","35-44",40,39.013599,40.441662,25692,23197
"AUS",2010,"Female","35-44",42.5,41.198608,41.857071,25691,23193
"AUS",2010,"Female","35-44",45,43.616779,43.46384,25694,23195
"AUS",2010,"Female","35-44",47.5,45.885181,45.103008,25689,23194
"AUS",2010,"Female","35-44",50,48.137421,46.341,25692,23196
"AUS",2010,"Female","35-44",52.5,50.461269,47.998569,25688,23195
"AUS",2010,"Female","35-44",55,52.80072,49.900909,25689,23194
"AUS",2010,"Female","35-44",57.5,55.057171,51.804569,25694,23195
"AUS",2010,"Female","35-44",60,57.571011,53.658852,25690,23195
"AUS",2010,"Female","35-44",62.5,59.852089,55.378059,25692,23195
"AUS",2010,"Female","35-44",65,62.309681,57.27393,25691,23195
"AUS",2010,"Female","35-44",67.5,64.78672,59.043999,25689,23196
"AUS",2010,"Female","35-44",70,67.191208,61.08733,25692,23195
"AUS",2010,"Female","35-44",72.5,69.662537,63.189812,25691,23195
"AUS",2010,"Female","35-44",75,72.250282,65.293121,25688,23195
"AUS",2010,"Female","35-44",77.5,74.737244,67.342644,25691,23194
"AUS",2010,"Female","35-44",80,77.182518,69.275002,25692,23197
"AUS",2010,"Female","35-44",82.5,79.731308,71.482246,25691,23192
"AUS",2010,"Female","35-44",85,82.245293,74.034241,25690,23198
"AUS",2010,"Female","35-44",87.5,84.825706,75.907372,25691,23194
"AUS",2010,"Female","35-44",90,87.30838,78.454071,25694,23194
"AUS",2010,"Female","35-44",92.5,89.710907,80.815277,25689,23197
"AUS",2010,"Female","35-44",95,92.314728,83.393044,25693,23194
"AUS",2010,"Female","35-44",97.5,95.00116,85.890862,25680,23187
"AUS",2010,"Female","35-44",99,97.482147,89.307587,15413,13917
"AUS",2010,"Female","35-44",99.9,99.032372,92.016144,9248,8349
"AUS",2010,"Female","35-44",100,99.806023,94.506287,1033,932
"AUS",2010,"Female","45-55",2.5,3.611089,18.971519,26539,14826
"AUS",2010,"Female","45-55",5,5.855823,19.22217,26544,14828
"AUS",2010,"Female","45-55",7.5,8.3725328,20.279249,26542,14828
"AUS",2010,"Female","45-55",10,10.75228,21.737,26545,14828
"AUS",2010,"Female","45-55",12.5,13.11818,22.990009,26542,14828
"AUS",2010,"Female","45-55",15,15.48759,24.537689,26543,14830
"AUS",2010,"Female","45-55",17.5,17.868259,25.705469,26544,14827
"AUS",2010,"Female","45-55",20,20.19817,27.39637,26543,14828
"AUS",2010,"Female","45-55",22.5,22.635269,28.97537,26544,14830
"AUS",2010,"Female","45-55",25,24.91931,30.59671,26542,14827
"AUS",2010,"Female","45-55",27.5,27.3235,31.96237,26545,14828
"AUS",2010,"Female","45-55",30,29.57946,33.152161,26542,14829
"AUS",2010,"Female","45-55",32.5,31.826139,34.955509,26544,14827
"AUS",2010,"Female","45-55",35,34.196709,36.34129,26543,14829
"AUS",2010,"Female","45-55",37.5,36.590912,37.920879,26543,14828
"AUS",2010,"Female","45-55",40,38.872108,39.500011,26545,14829
"AUS",2010,"Female","45-55",42.5,41.102112,41.22646,26543,14828
"AUS",2010,"Female","45-55",45,43.5191,42.795422,26542,14830
"AUS",2010,"Female","45-55",47.5,45.784889,44.560001,26544,14827
"AUS",2010,"Female","45-55",50,48.165722,45.908451,26543,14827
"AUS",2010,"Female","45-55",52.5,50.445301,47.947281,26545,14831
"AUS",2010,"Female","45-55",55,52.814541,49.462151,26543,14826
"AUS",2010,"Female","45-55",57.5,55.252529,51.877789,26543,14831
"AUS",2010,"Female","45-55",60,57.714539,53.709042,26544,14826
"AUS",2010,"Female","45-55",62.5,60.207161,55.868389,26544,14829
"AUS",2010,"Female","45-55",65,62.571541,57.7612,26543,14828
"AUS",2010,"Female","45-55",67.5,65.084518,60.368889,26543,14830
"AUS",2010,"Female","45-55",70,67.607109,62.20052,26544,14826
"AUS",2010,"Female","45-55",72.5,70.092407,64.389198,26542,14830
"AUS",2010,"Female","45-55",75,72.648293,66.809097,26543,14826
"AUS",2010,"Female","45-55",77.5,75.150177,69.368477,26544,14830
"AUS",2010,"Female","45-55",80,77.575783,71.546738,26544,14828
"AUS",2010,"Female","45-55",82.5,80.170303,73.783051,26543,14829
"AUS",2010,"Female","45-55",85,82.785713,76.288063,26545,14827
"AUS",2010,"Female","45-55",87.5,85.417137,78.837799,26542,14828
"AUS",2010,"Female","45-55",90,87.900993,81.223106,26542,14830
"AUS",2010,"Female","45-55",92.5,90.377441,83.383377,26545,14827
"AUS",2010,"Female","45-55",95,92.775589,86.026802,26542,14829
"AUS",2010,"Female","45-55",97.5,95.369743,88.361954,26534,14822
"AUS",2010,"Female","45-55",99,97.62545,91.076508,15928,8897
"AUS",2010,"Female","45-55",99.9,99.191971,93.348007,9555,5339
"AUS",2010,"Female","45-55",100,99.834976,95.511543,1066,596
"AUS",2010,"Male","25-34",2.5,4.1295538,23.810829,23280,20937
"AUS",2010,"Male","25-34",5,6.854537,24.463381,23286,20941
"AUS",2010,"Male","25-34",7.5,9.2343092,25.328581,23285,20943
"AUS",2010,"Male","25-34",10,11.62276,26.31909,23285,20940
"AUS",2010,"Male","25-34",12.5,14.14297,27.588579,23287,20942
"AUS",2010,"Male","25-34",15,16.546341,28.73049,23284,20942
"AUS",2010,"Male","25-34",17.5,19.10457,29.677441,23285,20941
"AUS",2010,"Male","25-34",20,21.484119,30.3241,23285,20942
"AUS",2010,"Male","25-34",22.5,23.779539,31.42206,23287,20941
"AUS",2010,"Male","25-34",25,26.002661,32.853989,23285,20941
"AUS",2010,"Male","25-34",27.5,28.27486,33.594601,23284,20942
"AUS",2010,"Male","25-34",30,30.39192,34.92115,23285,20941
"AUS",2010,"Male","25-34",32.5,32.589859,35.994781,23287,20942
"AUS",2010,"Male","25-34",35,34.774212,37.13269,23284,20941
"AUS",2010,"Male","25-34",37.5,36.90559,38.666248,23287,20939
"AUS",2010,"Male","25-34",40,39.225121,40.235748,23282,20944
"AUS",2010,"Male","25-34",42.5,41.335289,41.580898,23288,20941
"AUS",2010,"Male","25-34",45,43.609329,43.016571,23285,20942
"AUS",2010,"Male","25-34",47.5,45.806229,44.686539,23285,20941
"AUS",2010,"Male","25-34",50,48.02037,46.128502,23286,20942
"AUS",2010,"Male","25-34",52.5,50.239922,47.904461,23283,20940
"AUS",2010,"Male","25-34",55,52.65274,49.811932,23285,20941
"AUS",2010,"Male","25-34",57.5,55.075329,51.12746,23285,20942
"AUS",2010,"Male","25-34",60,57.261391,52.72855,23287,20941
"AUS",2010,"Male","25-34",62.5,59.62516,54.742279,23283,20944
"AUS",2010,"Male","25-34",65,62.06525,56.822971,23287,20939
"AUS",2010,"Male","25-34",67.5,64.400703,58.434151,23284,20941
"AUS",2010,"Male","25-34",70,66.846573,60.074791,23287,20942
"AUS",2010,"Male","25-34",72.5,69.209702,62.185051,23285,20941
"AUS",2010,"Male","25-34",75,71.676613,64.276932,23285,20941
"AUS",2010,"Male","25-34",77.5,74.174393,66.163261,23284,20942
"AUS",2010,"Male","25-34",80,76.589508,68.241333,23285,20942
"AUS",2010,"Male","25-34",82.5,79.092194,70.374153,23287,20941
"AUS",2010,"Male","25-34",85,81.638161,72.663933,23285,20941
"AUS",2010,"Male","25-34",87.5,84.228523,74.685364,23284,20942
"AUS",2010,"Male","25-34",90,86.799812,77.077057,23287,20942
"AUS",2010,"Male","25-34",92.5,89.451492,79.75045,23285,20940
"AUS",2010,"Male","25-34",95,92.154671,82.280983,23285,20943
"AUS",2010,"Male","25-34",97.5,95.047867,85.498322,23278,20933
"AUS",2010,"Male","25-34",99,97.32531,88.05011,13969,12563
"AUS",2010,"Male","25-34",99.9,98.794411,89.70562,8385,7541
"AUS",2010,"Male","25-34",100,99.770462,89.408157,934,841
"AUS",2010,"Male","35-44",2.5,3.641192,19.907009,29271,26559
"AUS",2010,"Male","35-44",5,6.274394,20.041269,29275,26563
"AUS",2010,"Male","35-44",7.5,8.7060537,21.26922,29276,26562
"AUS",2010,"Male","35-44",10,11.25496,22.29298,29276,26564
"AUS",2010,"Male","35-44",12.5,13.74516,23.48317,29274,26563
"AUS",2010,"Male","35-44",15,16.216,24.032471,29275,26562
"AUS",2010,"Male","35-44",17.5,18.482071,25.22407,29277,26563
"AUS",2010,"Male","35-44",20,20.6754,26.384661,29275,26564
"AUS",2010,"Male","35-44",22.5,22.89748,27.62586,29276,26561
"AUS",2010,"Male","35-44",25,24.905279,29.09269,29275,26564
"AUS",2010,"Male","35-44",27.5,27.186569,30.739599,29275,26563
"AUS",2010,"Male","35-44",30,29.538509,32.3512,29276,26563
"AUS",2010,"Male","35-44",32.5,31.805799,34.25161,29275,26563
"AUS",2010,"Male","35-44",35,34.09832,35.780491,29277,26564
"AUS",2010,"Male","35-44",37.5,36.473759,37.8405,29275,26563
"AUS",2010,"Male","35-44",40,38.856178,39.438869,29275,26564
"AUS",2010,"Male","35-44",42.5,41.023289,41.407928,29277,26562
