year,scenario,category,value,nominal_gdp,applied_excess_cost,raw_value,raw_share_gdp,share_gdp
2054,restraint,Transport,185428.04755353,11315933.5384629,0.000276333048930885,201400.409850624,0.0177979491631038,0.0163864560465347
2055,restraint,Defence,240667.498217507,11881730.215386,,261398.064738493,0.022,0.0202552569242701
2055,restraint,Economic affairs,153098.506969201,11881730.215386,-0.006,166286.074075251,0.0139951060208321,0.012885203097016
2055,restraint,Education,575620.728176336,11881730.215386,0.0019103305056191,625203.425818098,0.0526188875260357,0.0484458675413237
2055,restraint,Environmental Protection,88072.9514120717,11881730.215386,0.001,95659.3608419709,0.00805096220061439,0.00741246853913778
2055,restraint,General public services excl interest,239384.150562653,11881730.215386,-0.00252808124686075,260004.172352317,0.0218826860767827,0.0201472467581082
2055,restraint,Health,1009156.07492001,11881730.215386,0.00339038145493983,1096082.54939676,0.0922494055602615,0.0849334277606492
2055,restraint,Housing and community amenities,50987.9243958221,11881730.215386,-0.00306645739551485,55379.911541088,0.00466092989296919,0.00429128784036825
2055,restraint,Public order and safety,231852.526492139,11881730.215386,0.00248035707426025,251823.790826138,0.021194202044753,0.0195133639873346
2055,restraint,"Recreation, culture and religion",79126.4591508068,11881730.215386,-0.000899246075254549,85942.2375053622,0.00723314163404189,0.00665950646214332
2055,restraint,Social Protection,1286566.85842044,11881730.215386,-0.00187692527148523,1397388.88482501,0.117608198426815,0.10828110343344
2055,restraint,Transport,194816.804298214,11881730.215386,0.000276333048930885,211597.893356031,0.0178086768105563,0.0163963329217776
2056,restraint,Defence,252700.873128382,12475816.7261553,,274467.967975417,0.022,0.0202552569242701
2056,restraint,Economic affairs,159880.9200166,12475816.7261553,-0.006,173652.709196231,0.0139191455764311,0.0128152668098604
2056,restraint,Education,604238.980741344,12475816.7261553,0.0019103305056191,656286.791424573,0.0526047156534994,0.0484328195904455
2056,restraint,Environmental Protection,92596.4022942297,12475816.7261553,0.001,100572.451788165,0.0080613922114868,0.00742207138231703
2056,restraint,General public services excl interest,250827.264717082,12475816.7261553,-0.00252808124686075,272432.971075466,0.0218368846749981,0.0201050777053519
2056,restraint,Health,1065867.25460906,12475816.7261553,0.00339038145493983,1157678.704796,0.0927938210545326,0.0854346675656499
2056,restraint,Housing and community amenities,53397.5814787056,12475816.7261553,-0.00306645739551485,57997.1311607472,0.00464876428002964,0.00428008703965316
2056,restraint,Public order and safety,244106.667778003,12475816.7261553,0.00248035707426025,265133.47676579,0.0212517931759884,0.0195663877673225
2056,restraint,"Recreation, culture and religion",83038.8620523646,12475816.7261553,-0.000899246075254549,90191.6461480705,0.00722931797795533,0.00665598604685135
2056,restraint,Social Protection,1352436.86239073,12475816.7261553,-0.00187692527148523,1468932.78539187,0.117742414595774,0.108404675387333
2056,restraint,Transport,204680.471882125,12475816.7261553,0.000276333048930885,222311.195471001,0.0178193700942183,0.0164061781585021
2057,restraint,Defence,265335.916784801,13099607.5624631,,288191.366374188,0.022,0.0202552569242701
2057,restraint,Economic affairs,166963.49192535,13099607.5624631,-0.006,181345.35819965,0.0138435718272428,0.0127456865504722
2057,restraint,Education,634274.774190629,13099607.5624631,0.0019103305056191,688909.801754919,0.0525901099303912,0.0484193721961673
2057,restraint,Environmental Protection,97351.9539722086,13099607.5624631,0.001,105737.636179886,0.00807181708884755,0.00743166949910548
2057,restraint,General public services excl interest,262816.839918017,13099607.5624631,-0.00252808124686075,285455.301792216,0.0217911338512298,0.0200629552194463
2057,restraint,Health,1125756.69770486,13099607.5624631,0.00339038145493983,1222726.89218922,0.0933407269155866,0.0859382002351516
2057,restraint,Housing and community amenities,55921.0032030031,13099607.5624631,-0.00306645739551485,60737.914856659,0.00463662094967664,0.00426890675437061
2057,restraint,Public order and safety,257007.860740671,13099607.5624631,0.00248035707426025,279145.94998397,0.0213094895135532,0.0196195084100936
2057,restraint,"Recreation, culture and religion",87144.5230295474,13099607.5624631,-0.000899246075254549,94650.9596900179,0.00722548055265717,0.00665245295433581
2057,restraint,Social Protection,1421666.62738043,13099607.5624631,-0.00187692527148523,1544125.84936868,0.117875733452762,0.10852742119193
2057,restraint,Transport,215043.055107764,13099607.5624631,0.000276333048930885,233566.388718681,0.0178300294573682,0.0164159921648317
2058,restraint,Defence,278602.712624041,13754587.9405863,,302600.934692898,0.022,0.0202552569242701
2058,restraint,Economic affairs,174359.496401098,13754587.9405863,-0.006,189378.438158834,0.0137683832461477,0.0126764609128426
2058,restraint,Education,665798.060577982,13754587.9405863,0.0019103305056191,723148.434378275,0.0525750707692558,0.0484055257383162
2058,restraint,Environmental Protection,102351.507085314,13754587.9405863,0.001,111167.839751214,0.00808223701294505,0.00744126305545668
2058,restraint,General public services excl interest,275378.952986619,13754587.9405863,-0.00252808124686075,299099.487523481,0.021745434237322,0.0200208798821262
2058,restraint,Health,1189002.09912504,13754587.9405863,0.00339038145493983,1291420.1127416,0.093890134573276,0.0864440362925453
2058,restraint,Housing and community amenities,58563.5566582047,13754587.9405863,-0.00306645739551485,63608.0920275433,0.00462450000700145,0.00425774708127741
2058,restraint,Public order and safety,270590.247043326,13754587.9405863,0.00248035707426025,293898.293031289,0.0213672917211915,0.0196727265267528
2058,restraint,"Recreation, culture and religion",91452.9813529262,13754587.9405863,-0.000899246075254549,99330.5390934646,0.00722162957716571,0.00664890738624542
2058,restraint,Social Protection,1494426.96180546,13754587.9405863,-0.00187692527148523,1623153.59823089,0.118008158822511,0.108649344368637
2058,restraint,Transport,225929.771438592,13754587.9405863,0.000276333048930885,245390.862739113,0.0178406553361753,0.0164257753423446
2059,restraint,Defence,292532.848255243,14442317.3376156,,317730.981427543,0.022,0.0202552569242701
2059,restraint,Economic affairs,182082.793812877,14442317.3376156,-0.006,197767.003344376,0.0136935783033436,0.0126075884884925
2059,restraint,Education,698882.23038327,14442317.3376156,0.0019103305056191,759082.401468281,0.0525595985549509,0.0483912805712283
2059,restraint,Environmental Protection,107607.572121201,14442317.3376156,0.001,116876.650615566,0.00809265216123981,0.00745085221475735
2059,restraint,General public services excl interest,288540.924417703,14442317.3376156,-0.00252808124686075,313395.202091134,0.0216997864515055,0.0199788522625927
2059,restraint,Health,1255791.06762966,14442317.3376156,0.00339038145493983,1363962.13541725,0.0944420554909674,0.0869521862920779
2059,restraint,Housing and community amenities,61330.8619955808,14442317.3376156,-0.00306645739551485,66613.7669320825,0.0046124015540487,0.0042466081143254
2059,restraint,Public order and safety,284889.768832598,14442317.3376156,0.00248035707426025,309429.544031469,0.0214252004576543,0.019726042723808
2059,restraint,"Recreation, culture and religion",95974.2468906076,14442317.3376156,-0.000899246075254549,104241.256454438,0.00721776526700031,0.00664534954100745
2059,restraint,Social Protection,1570897.33293083,14442317.3376156,-0.00187692527148523,1706210.95815716,0.11813969450133,0.108770448412691
2059,restraint,Transport,237367.112231794,14442317.3376156,0.000276333048930885,257813.390796456,0.0178512481598068,0.0164355280861723
2060,restraint,Defence,307159.490668006,15164433.2044964,,333617.53049892,0.022,0.0202552569242701
2060,restraint,Economic affairs,190147.857110449,15164433.2044964,-0.006,206526.773373951,0.0136191554665369,0.0125390678666492
2060,restraint,Education,733604.280810676,15164433.2044964,0.0019103305056191,796795.332598157,0.0525436936450682,0.048376637024136
2060,restraint,Environmental Protection,113133.300653526,15164433.2044964,0.001,122878.353194093,0.00810306270844724,0.00746043713786684
2060,restraint,General public services excl interest,302331.377667217,15164433.2044964,-0.00252808124686075,328373.534512373,0.0216541910986168,0.0199368729177147
2060,restraint,Health,1326321.67787852,15164433.2044964,0.00339038145493983,1440568.09658952,0.0949965011657926,0.087462660819084
2060,restraint,Housing and community amenities,64228.8043548458,15164433.2044964,-0.00306645739551485,69761.3316429225,0.00460032568986738,0.00423548994470835
2060,restraint,Public order and safety,299944.263645682,15164433.2044964,0.00248035707426025,325780.799763556,0.0214832163767888,0.0197794576032519
2060,restraint,"Recreation, culture and religion",100718.823313628,15164433.2044964,-0.000899246075254549,109394.520206989,0.00721388783423522,0.00664177961387729
2060,restraint,Social Protection,1651266.30469091,15164433.2044964,-0.00187692527148523,1793502.73556252,0.118270344257294,0.108890736793334
2060,restraint,Transport,249382.907061815,15164433.2044964,0.000276333048930885,270864.199643207,0.0178618083505352,0.0164452507850984
2061,restraint,Defence,322517.465201406,15922654.8647212,,350298.407023866,0.022,0.0202552569242701
2061,restraint,Economic affairs,198569.798886195,15922654.8647212,-0.006,215674.162605257,0.0135451132011354,0.0124708976344236
2061,restraint,Education,770044.99228621,15922654.8647212,0.0019103305056191,836374.966441317,0.0525273563703513,0.0483615954015527
2061,restraint,Environmental Protection,118942.518179065,15922654.8647212,0.001,129187.963881319,0.0081134688265807,0.00747001798315672
2061,restraint,General public services excl interest,316780.301264991,15922654.8647212,-0.00252808124686075,344067.056462724,0.021608648770316,0.0198949423922301
2061,restraint,Health,1400803.05317727,15922654.8647212,0.00339038145493983,1521465.13298352,0.0955534831289055,0.0879754704902221
2061,restraint,Housing and community amenities,67263.5463527146,15922654.8647212,-0.00306645739551485,73057.4796109652,0.00458827251056192,0.00422439266090897
2061,restraint,Public order and safety,315793.564318362,15922654.8647212,0.00248035707426025,342995.324175792,0.0215413401276282,0.0198329717626453
2061,restraint,"Recreation, culture and religion",105697.732445196,15922654.8647212,-0.000899246075254549,114802.301569824,0.00720999748755365,0.00663819779698822
2061,restraint,Social Protection,1735731.99759624,15922654.8647212,-0.00187692527148523,1885244.11662053,0.118400111830443,0.109010212953997
2061,restraint,Transport,262006.391290635,15922654.8647212,0.000276333048930885,284575.042910826,0.0178723363238464,0.0164549438216579
2062,restraint,Defence,338643.338461476,16718787.6079572,,367813.327375059,0.022,0.0202552569242701
2062,restraint,Economic affairs,207364.399632099,16718787.6079572,-0.006,225226.31082699,0.0134714499704389,0.0124030763769859
2062,restraint,Education,808289.113551906,16718787.6079572,0.0019103305056191,877913.351809176,0.0525105870351111,0.0483461559836555
2062,restraint,Environmental Protection,125049.758636178,16718787.6079572,0.001,135821.268536936,0.0081238706849947,0.00747959490655061
2062,restraint,General public services excl interest,331919.11388735,16718787.6079572,-0.00252808124686075,360509.892953868,0.0215631600453065,0.0198530612189472
2062,restraint,Health,1479455.98061539,16718787.6079572,0.00339038145493983,1606893.04980077,0.0961130129457462,0.0884906259537174
2062,restraint,Housing and community amenities,70441.541159815,16718787.6079572,-0.00306645739551485,76509.2198686972,0.00457624210934308,0.0042133163487458
2062,restraint,Public order and safety,332479.60415736,16718787.6079572,0.00248035707426025,361118.662617285,0.0215995723544818,0.0198865857951995
2062,restraint,"Recreation, culture and religion",110922.539810152,16718787.6079572,-0.000899246075254549,120477.162296537,0.00720609443230182,0.00663460427940115
2062,restraint,Social Protection,1824502.5718389,16718787.6079572,-0.00187692527148523,1981661.19198225,0.118529000933003,0.109128880312501
2062,restraint,Transport,275268.277048597,16718787.6079572,0.000276333048930885,298979.278204705,0.0178828324885477,0.0164646075722371
2063,restraint,Defence,355575.50538455,17554726.9883551,,386203.993743812,0.022,0.0202552569242701
2063,restraint,Economic affairs,216548.137244563,17554726.9883551,-0.006,235201.115305135,0.0133981642358298,0.0123356026777408
2063,restraint,Education,848425.555773214,17554726.9883551,0.0019103305056191,921507.058478517,0.052493385917639,0.0483303190266653
2063,restraint,Environmental Protection,131470.300690663,17554726.9883551,0.001,142794.861897256,0.00813426845042813,0.00748916806156391
2063,restraint,General public services excl interest,347780.732530614,17554726.9883551,-0.00252808124686075,377737.796379457,0.0215177254895521,0.0198112299189451
2063,restraint,Health,1562513.560394,17554726.9883551,0.00339038145493983,1697105.02597867,0.0966751022163117,0.0890081378896119
2063,restraint,Housing and community amenities,73769.5461936663,17554726.9883551,-0.00306645739551485,80123.8919026521,0.00456423457657884,0.00420226109142006
2063,restraint,Public order and safety,350046.527654312,17554726.9883551,0.00248035707426025,380198.762088642,0.0216579136970257,0.0199403002898601
2063,restraint,"Recreation, culture and religion",116405.381443784,17554726.9883551,-0.000899246075254549,126432.283793682,0.00720217887054299,0.00663099924715443
2063,restraint,Social Protection,1917796.7347639,17554726.9883551,-0.00187692527148523,2082991.50796016,0.11865701524962,0.109246742261276
2063,restraint,Transport,289200.827797906,17554726.9883551,0.000276333048930885,314111.948090395,0.0178932972468761,0.0164742424071731
2064,restraint,Defence,373354.280653777,18432463.3377728,,405514.193431003,0.022,0.0202552569242701
2064,restraint,Economic affairs,226138.217832155,18432463.3377728,-0.006,245617.264244437,0.0133252544569615,0.0122684751185013
2064,restraint,Education,890547.596096151,18432463.3377728,0.0019103305056191,967257.398282612,0.0524757532706143,0.0483140847632226
2064,restraint,Environmental Protection,138220.205879479,18432463.3377728,0.001,150126.189004543,0.00814466228704741,0.00749873759934356
2064,restraint,General public services excl interest,364399.643933176,18432463.3377728,-0.00252808124686075,395788.224089327,0.0214723456564948,0.0197694490017744
2064,restraint,Health,1650221.89124066,18432463.3377728,0.00339038145493983,1792368.35864539,0.0972397625754322,0.0895280170100182
2064,restraint,Housing and community amenities,77254.6374567389,18432463.3377728,-0.00306645739551485,83909.1812265179,0.00455224999984492,0.00419122696956214
2064,restraint,Public order and safety,368540.807033282,18432463.3377728,0.00248035707426025,400286.09782862,0.021716364790393,0.0199941158313901
2064,restraint,"Recreation, culture and religion",122158.992022058,18432463.3377728,-0.000899246075254549,132681.497674072,0.00719825100111137,0.0066273828833134
2064,restraint,Social Protection,2015844.2739334,18432463.3377728,-0.00187692527148523,2189484.64550928,0.118784158437601,0.109363802167582
2064,restraint,Transport,303837.936659549,18432463.3377728,0.000276333048930885,330009.865167433,0.0179037309946066,0.0164838486908533
2065,restraint,Defence,392021.994686466,19354086.5046615,,425789.903102553,0.022,0.0202552569242701
2065,restraint,Economic affairs,236152.607883814,19354086.5046615,-0.006,256494.271727493,0.0132527190919455,0.0122016922796607
2065,restraint,Education,934753.091111891,19354086.5046615,0.0019103305056191,1015270.65696318,0.0524576893215108,0.0482974534027608
2065,restraint,Environmental Protection,145316.358707437,19354086.5046615,0.001,157833.588757543,0.00815505235648957,0.00750830366870773
2065,restraint,General public services excl interest,381811.979400944,19354086.5046615,-0.00252808124686075,414700.41966024,0.0214270210872705,0.0197277189656553
2065,restraint,Health,1742840.79391368,19354086.5046615,0.00339038145493983,1892965.24894526,0.0978070056930525,0.0900502740593783
2065,restraint,Housing and community amenities,80904.2245499751,19354086.5046615,-0.00306645739551485,87873.1356878899,0.00454028846397505,0.00418021406127792
2065,restraint,Public order and safety,388011.364939076,19354086.5046615,0.00248035707426025,421433.806570553,0.0217749262652644,0.020048033000453
2065,restraint,"Recreation, culture and religion",128196.734378372,19354086.5046615,-0.000899246075254549,139239.31781605,0.00719431101966572,0.00662375536801984
2065,restraint,Social Protection,2118886.61707134,19354086.5046615,-0.00187692527148523,2301402.82840423,0.118910434127177,0.109480063373748
2065,restraint,Transport,319215.208693543,19354086.5046615,0.000276333048930885,346711.701437034,0.0179141341211598,0.0164934267818147
2066,restraint,Defence,411623.09442079,20321790.8298946,,447079.398257681,0.022,0.0202552569242701
