scenario,scenario_short,scenario_label,year,total_log_change_pp,component,contribution_pp,accounting_block,component_label
ET4,ET high damage fast costs,"Accelerated transition, high damage, fast cost reduction",2084,140.604916433186,EFFLABS,70.4491568354777,potential_output,Trend labour efficiency
ET4,ET high damage fast costs,"Accelerated transition, high damage, fast cost reduction",2085,142.728839556753,EFFLABS,71.6613311304311,potential_output,Trend labour efficiency
ET4,ET high damage fast costs,"Accelerated transition, high damage, fast cost reduction",2086,144.839997066598,EFFLABS,72.8690224641588,potential_output,Trend labour efficiency
ET4,ET high damage fast costs,"Accelerated transition, high damage, fast cost reduction",2087,146.937076403787,EFFLABS,74.0723087381884,potential_output,Trend labour efficiency
ET4,ET high damage fast costs,"Accelerated transition, high damage, fast cost reduction",2088,149.020299923845,EFFLABS,75.2713555941067,potential_output,Trend labour efficiency
ET4,ET high damage fast costs,"Accelerated transition, high damage, fast cost reduction",2089,151.090009387831,EFFLABS,76.4662327120101,potential_output,Trend labour efficiency
ET4,ET high damage fast costs,"Accelerated transition, high damage, fast cost reduction",2090,153.14618350814,EFFLABS,77.6570515802877,potential_output,Trend labour efficiency
ET4,ET high damage fast costs,"Accelerated transition, high damage, fast cost reduction",2091,155.188813197221,EFFLABS,78.8439629758006,potential_output,Trend labour efficiency
ET4,ET high damage fast costs,"Accelerated transition, high damage, fast cost reduction",2092,157.217354472448,EFFLABS,80.0270254164225,potential_output,Trend labour efficiency
ET4,ET high damage fast costs,"Accelerated transition, high damage, fast cost reduction",2093,159.231445315944,EFFLABS,81.206423145756,potential_output,Trend labour efficiency
ET4,ET high damage fast costs,"Accelerated transition, high damage, fast cost reduction",2094,161.231756118844,EFFLABS,82.3822064702681,potential_output,Trend labour efficiency
ET4,ET high damage fast costs,"Accelerated transition, high damage, fast cost reduction",2095,163.219978718297,EFFLABS,83.554465613242,potential_output,Trend labour efficiency
ET4,ET high damage fast costs,"Accelerated transition, high damage, fast cost reduction",2096,165.19835222106,EFFLABS,84.7233694306876,potential_output,Trend labour efficiency
ET4,ET high damage fast costs,"Accelerated transition, high damage, fast cost reduction",2097,167.168455166481,EFFLABS,85.8889171997415,potential_output,Trend labour efficiency
ET4,ET high damage fast costs,"Accelerated transition, high damage, fast cost reduction",2098,169.130462401341,EFFLABS,87.051269276091,potential_output,Trend labour efficiency
ET4,ET high damage fast costs,"Accelerated transition, high damage, fast cost reduction",2099,171.083906867539,EFFLABS,88.2104205070721,potential_output,Trend labour efficiency
ET4,ET high damage fast costs,"Accelerated transition, high damage, fast cost reduction",2100,173.028673616923,EFFLABS,89.3665232634215,potential_output,Trend labour efficiency
BAU1,BAU median damage,"Business as usual, median damage",1990,-101.301800134936,ETPT,-63.0739102847688,potential_output,Potential employment
BAU1,BAU median damage,"Business as usual, median damage",1991,-98.6528578790111,ETPT,-62.0372863843883,potential_output,Potential employment
BAU1,BAU median damage,"Business as usual, median damage",1992,-96.0314827045494,ETPT,-61.0757392735794,potential_output,Potential employment
BAU1,BAU median damage,"Business as usual, median damage",1993,-93.1517063736671,ETPT,-59.9195771893601,potential_output,Potential employment
BAU1,BAU median damage,"Business as usual, median damage",1994,-89.8500658769144,ETPT,-58.4452128109433,potential_output,Potential employment
BAU1,BAU median damage,"Business as usual, median damage",1995,-86.3285287892872,ETPT,-56.7367547574801,potential_output,Potential employment
BAU1,BAU median damage,"Business as usual, median damage",1996,-82.7244309848393,ETPT,-54.9371196297269,potential_output,Potential employment
BAU1,BAU median damage,"Business as usual, median damage",1997,-78.9756780524368,ETPT,-53.0877310001714,potential_output,Potential employment
BAU1,BAU median damage,"Business as usual, median damage",1998,-75.1919116794433,ETPT,-51.1890085164973,potential_output,Potential employment
BAU1,BAU median damage,"Business as usual, median damage",1999,-71.4849392209949,ETPT,-49.2808283584891,potential_output,Potential employment
BAU1,BAU median damage,"Business as usual, median damage",2000,-67.945029272558,ETPT,-47.3851453459417,potential_output,Potential employment
BAU1,BAU median damage,"Business as usual, median damage",2001,-64.6868043551091,ETPT,-45.4935320605358,potential_output,Potential employment
BAU1,BAU median damage,"Business as usual, median damage",2002,-61.4526551494375,ETPT,-43.5356426498256,potential_output,Potential employment
BAU1,BAU median damage,"Business as usual, median damage",2003,-58.1486097263952,ETPT,-41.4714841398428,potential_output,Potential employment
BAU1,BAU median damage,"Business as usual, median damage",2004,-54.8346108042807,ETPT,-39.2962201994642,potential_output,Potential employment
BAU1,BAU median damage,"Business as usual, median damage",2005,-51.5059753228673,ETPT,-37.022862161351,potential_output,Potential employment
BAU1,BAU median damage,"Business as usual, median damage",2006,-48.2485951519401,ETPT,-34.729342963384,potential_output,Potential employment
BAU1,BAU median damage,"Business as usual, median damage",2007,-45.0481685151022,ETPT,-32.4849632986361,potential_output,Potential employment
BAU1,BAU median damage,"Business as usual, median damage",2008,-41.9077365391281,ETPT,-30.3635609199031,potential_output,Potential employment
BAU1,BAU median damage,"Business as usual, median damage",2009,-38.9993500104907,ETPT,-28.4016335310831,potential_output,Potential employment
BAU1,BAU median damage,"Business as usual, median damage",2010,-36.2960027265707,ETPT,-26.6015308881677,potential_output,Potential employment
BAU1,BAU median damage,"Business as usual, median damage",2011,-33.6398130302701,ETPT,-24.9622325153691,potential_output,Potential employment
BAU1,BAU median damage,"Business as usual, median damage",2012,-30.872849792172,ETPT,-23.4027297166321,potential_output,Potential employment
BAU1,BAU median damage,"Business as usual, median damage",2013,-28.1297545757308,ETPT,-21.8088785801754,potential_output,Potential employment
BAU1,BAU median damage,"Business as usual, median damage",2014,-25.4900535870636,ETPT,-20.1096657719628,potential_output,Potential employment
BAU1,BAU median damage,"Business as usual, median damage",2015,-22.947639817313,ETPT,-18.3158112443891,potential_output,Potential employment
BAU1,BAU median damage,"Business as usual, median damage",2016,-20.5392989226521,ETPT,-16.5184830951709,potential_output,Potential employment
BAU1,BAU median damage,"Business as usual, median damage",2017,-18.1785400438187,ETPT,-14.7383575223788,potential_output,Potential employment
BAU1,BAU median damage,"Business as usual, median damage",2018,-15.7816413208959,ETPT,-12.9123255955996,potential_output,Potential employment
BAU1,BAU median damage,"Business as usual, median damage",2019,-13.409320138225,ETPT,-10.9642472681333,potential_output,Potential employment
BAU1,BAU median damage,"Business as usual, median damage",2020,-11.0614212749649,ETPT,-8.86428335856664,potential_output,Potential employment
BAU1,BAU median damage,"Business as usual, median damage",2021,-9.05392989499738,ETPT,-7.42584982488665,potential_output,Potential employment
BAU1,BAU median damage,"Business as usual, median damage",2022,-6.70961481545938,ETPT,-5.5319721343249,potential_output,Potential employment
BAU1,BAU median damage,"Business as usual, median damage",2023,-4.47266678306839,ETPT,-3.69134431977827,potential_output,Potential employment
BAU1,BAU median damage,"Business as usual, median damage",2024,-2.23503637821736,ETPT,-1.84196935739358,potential_output,Potential employment
BAU1,BAU median damage,"Business as usual, median damage",2025,0,ETPT,0,potential_output,Potential employment
BAU1,BAU median damage,"Business as usual, median damage",2026,2.21313458362253,ETPT,1.81936892526906,potential_output,Potential employment
BAU1,BAU median damage,"Business as usual, median damage",2027,4.59874363654294,ETPT,3.6063259168607,potential_output,Potential employment
BAU1,BAU median damage,"Business as usual, median damage",2028,7.07988407595046,ETPT,5.34945761664645,potential_output,Potential employment
BAU1,BAU median damage,"Business as usual, median damage",2029,9.62616523347037,ETPT,7.0411557144638,potential_output,Potential employment
BAU1,BAU median damage,"Business as usual, median damage",2030,12.2148109078083,ETPT,8.67739046154021,potential_output,Potential employment
BAU1,BAU median damage,"Business as usual, median damage",2031,14.8293513277061,ETPT,10.2573800999664,potential_output,Potential employment
BAU1,BAU median damage,"Business as usual, median damage",2032,17.4583341377666,ETPT,11.7830615113498,potential_output,Potential employment
BAU1,BAU median damage,"Business as usual, median damage",2033,20.094566757874,ETPT,13.2583185409331,potential_output,Potential employment
BAU1,BAU median damage,"Business as usual, median damage",2034,22.7335953333487,ETPT,14.6883858085687,potential_output,Potential employment
BAU1,BAU median damage,"Business as usual, median damage",2035,25.3729521676068,ETPT,16.0790087859183,potential_output,Potential employment
BAU1,BAU median damage,"Business as usual, median damage",2036,28.0104558528109,ETPT,17.4349816323424,potential_output,Potential employment
BAU1,BAU median damage,"Business as usual, median damage",2037,30.6425891504993,ETPT,18.7589366313976,potential_output,Potential employment
BAU1,BAU median damage,"Business as usual, median damage",2038,33.2710411377274,ETPT,20.0577421087178,potential_output,Potential employment
BAU1,BAU median damage,"Business as usual, median damage",2039,35.8973008827334,ETPT,21.3373419542155,potential_output,Potential employment
BAU1,BAU median damage,"Business as usual, median damage",2040,38.5220885135194,ETPT,22.6022848197783,potential_output,Potential employment
BAU1,BAU median damage,"Business as usual, median damage",2041,41.1468089092171,ETPT,23.8573020679862,potential_output,Potential employment
BAU1,BAU median damage,"Business as usual, median damage",2042,43.7731989971944,ETPT,25.1068598823586,potential_output,Potential employment
BAU1,BAU median damage,"Business as usual, median damage",2043,46.4017279308301,ETPT,26.3537597479317,potential_output,Potential employment
BAU1,BAU median damage,"Business as usual, median damage",2044,49.03062762702,ETPT,27.5982948216175,potential_output,Potential employment
BAU1,BAU median damage,"Business as usual, median damage",2045,51.6555300904738,ETPT,28.8376663555031,potential_output,Potential employment
BAU1,BAU median damage,"Business as usual, median damage",2046,54.2690824768339,ETPT,30.065884490455,potential_output,Potential employment
BAU1,BAU median damage,"Business as usual, median damage",2047,56.8615819095452,ETPT,31.2743679831392,potential_output,Potential employment
BAU1,BAU median damage,"Business as usual, median damage",2048,59.4234568275983,ETPT,32.4544341315153,potential_output,Potential employment
BAU1,BAU median damage,"Business as usual, median damage",2049,61.9494751182,ETPT,33.6016356925477,potential_output,Potential employment
BAU1,BAU median damage,"Business as usual, median damage",2050,64.4393503831804,ETPT,34.7164503332532,potential_output,Potential employment
BAU1,BAU median damage,"Business as usual, median damage",2051,66.8975952710895,ETPT,35.8039855226188,potential_output,Potential employment
BAU1,BAU median damage,"Business as usual, median damage",2052,69.3315171850017,ETPT,36.8720939747853,potential_output,Potential employment
BAU1,BAU median damage,"Business as usual, median damage",2053,71.7493091313347,ETPT,37.9295134978342,potential_output,Potential employment
BAU1,BAU median damage,"Business as usual, median damage",2054,74.1592098152669,ETPT,38.9848327241289,potential_output,Potential employment
BAU1,BAU median damage,"Business as usual, median damage",2055,76.5687178256183,ETPT,40.0458668212423,potential_output,Potential employment
BAU1,BAU median damage,"Business as usual, median damage",2056,78.9839104438464,ETPT,41.118900960306,potential_output,Potential employment
BAU1,BAU median damage,"Business as usual, median damage",2057,81.4079983111078,ETPT,42.2073670117666,potential_output,Potential employment
BAU1,BAU median damage,"Business as usual, median damage",2058,83.8408140294369,ETPT,43.3110919502436,potential_output,Potential employment
