year,primary_fiscal_pp,model,model_label,path_type,underlying_model,income_case,income_case_label,anchor_type
2042,38.8014766750352,central_gdp,GDP PC model: 1.03% growth,PBO through 2029-30; deterministic model changes thereafter,with_income,central_gdp,GDP PC model: 1.03% growth,PBO forecast anchor
2043,38.8761270022601,central_gdp,GDP PC model: 1.03% growth,PBO through 2029-30; deterministic model changes thereafter,with_income,central_gdp,GDP PC model: 1.03% growth,PBO forecast anchor
2044,38.9483957316195,central_gdp,GDP PC model: 1.03% growth,PBO through 2029-30; deterministic model changes thereafter,with_income,central_gdp,GDP PC model: 1.03% growth,PBO forecast anchor
2045,39.018327154114,central_gdp,GDP PC model: 1.03% growth,PBO through 2029-30; deterministic model changes thereafter,with_income,central_gdp,GDP PC model: 1.03% growth,PBO forecast anchor
2046,39.0859643365884,central_gdp,GDP PC model: 1.03% growth,PBO through 2029-30; deterministic model changes thereafter,with_income,central_gdp,GDP PC model: 1.03% growth,PBO forecast anchor
2047,39.1513491664292,central_gdp,GDP PC model: 1.03% growth,PBO through 2029-30; deterministic model changes thereafter,with_income,central_gdp,GDP PC model: 1.03% growth,PBO forecast anchor
2048,39.214522394247,central_gdp,GDP PC model: 1.03% growth,PBO through 2029-30; deterministic model changes thereafter,with_income,central_gdp,GDP PC model: 1.03% growth,PBO forecast anchor
2049,39.2755236746416,central_gdp,GDP PC model: 1.03% growth,PBO through 2029-30; deterministic model changes thereafter,with_income,central_gdp,GDP PC model: 1.03% growth,PBO forecast anchor
2050,39.3343916051557,central_gdp,GDP PC model: 1.03% growth,PBO through 2029-30; deterministic model changes thereafter,with_income,central_gdp,GDP PC model: 1.03% growth,PBO forecast anchor
2051,39.3911637635154,central_gdp,GDP PC model: 1.03% growth,PBO through 2029-30; deterministic model changes thereafter,with_income,central_gdp,GDP PC model: 1.03% growth,PBO forecast anchor
2052,39.4458767432441,central_gdp,GDP PC model: 1.03% growth,PBO through 2029-30; deterministic model changes thereafter,with_income,central_gdp,GDP PC model: 1.03% growth,PBO forecast anchor
2053,39.4985661877339,central_gdp,GDP PC model: 1.03% growth,PBO through 2029-30; deterministic model changes thereafter,with_income,central_gdp,GDP PC model: 1.03% growth,PBO forecast anchor
2054,39.549266822857,central_gdp,GDP PC model: 1.03% growth,PBO through 2029-30; deterministic model changes thereafter,with_income,central_gdp,GDP PC model: 1.03% growth,PBO forecast anchor
2055,39.5980124881912,central_gdp,GDP PC model: 1.03% growth,PBO through 2029-30; deterministic model changes thereafter,with_income,central_gdp,GDP PC model: 1.03% growth,PBO forecast anchor
2056,39.6448361669221,central_gdp,GDP PC model: 1.03% growth,PBO through 2029-30; deterministic model changes thereafter,with_income,central_gdp,GDP PC model: 1.03% growth,PBO forecast anchor
2057,39.6897700145037,central_gdp,GDP PC model: 1.03% growth,PBO through 2029-30; deterministic model changes thereafter,with_income,central_gdp,GDP PC model: 1.03% growth,PBO forecast anchor
2058,39.7328453861218,central_gdp,GDP PC model: 1.03% growth,PBO through 2029-30; deterministic model changes thereafter,with_income,central_gdp,GDP PC model: 1.03% growth,PBO forecast anchor
2059,39.7740928630324,central_gdp,GDP PC model: 1.03% growth,PBO through 2029-30; deterministic model changes thereafter,with_income,central_gdp,GDP PC model: 1.03% growth,PBO forecast anchor
2060,39.8135422778255,central_gdp,GDP PC model: 1.03% growth,PBO through 2029-30; deterministic model changes thereafter,with_income,central_gdp,GDP PC model: 1.03% growth,PBO forecast anchor
2061,39.8512227386627,central_gdp,GDP PC model: 1.03% growth,PBO through 2029-30; deterministic model changes thereafter,with_income,central_gdp,GDP PC model: 1.03% growth,PBO forecast anchor
2062,39.8871626525453,central_gdp,GDP PC model: 1.03% growth,PBO through 2029-30; deterministic model changes thereafter,with_income,central_gdp,GDP PC model: 1.03% growth,PBO forecast anchor
2063,39.9213897476558,central_gdp,GDP PC model: 1.03% growth,PBO through 2029-30; deterministic model changes thereafter,with_income,central_gdp,GDP PC model: 1.03% growth,PBO forecast anchor
2064,39.9539310948133,central_gdp,GDP PC model: 1.03% growth,PBO through 2029-30; deterministic model changes thereafter,with_income,central_gdp,GDP PC model: 1.03% growth,PBO forecast anchor
2065,39.9848131280898,central_gdp,GDP PC model: 1.03% growth,PBO through 2029-30; deterministic model changes thereafter,with_income,central_gdp,GDP PC model: 1.03% growth,PBO forecast anchor
2066,40.0140616646279,central_gdp,GDP PC model: 1.03% growth,PBO through 2029-30; deterministic model changes thereafter,with_income,central_gdp,GDP PC model: 1.03% growth,PBO forecast anchor
2026,37.1,midpoint_gdp,GDP PC model: 0.56% growth,PBO through 2029-30; deterministic model changes thereafter,with_income,midpoint_gdp,GDP PC model: 0.56% growth,PBO forecast anchor
2027,37.1,midpoint_gdp,GDP PC model: 0.56% growth,PBO through 2029-30; deterministic model changes thereafter,with_income,midpoint_gdp,GDP PC model: 0.56% growth,PBO forecast anchor
2028,36.4,midpoint_gdp,GDP PC model: 0.56% growth,PBO through 2029-30; deterministic model changes thereafter,with_income,midpoint_gdp,GDP PC model: 0.56% growth,PBO forecast anchor
2029,35.7,midpoint_gdp,GDP PC model: 0.56% growth,PBO through 2029-30; deterministic model changes thereafter,with_income,midpoint_gdp,GDP PC model: 0.56% growth,PBO forecast anchor
