year,primary_fiscal_pp,model,model_label,path_type,underlying_model,income_case,income_case_label
2024,34.6063368768322,no_income,Model excluding GDP PC,FY2018-19 actual; deterministic structural changes thereafter,no_income,no_income,Model excluding GDP PC
2025,35.1753832925128,no_income,Model excluding GDP PC,FY2018-19 actual; deterministic structural changes thereafter,no_income,no_income,Model excluding GDP PC
2026,35.514914919603,no_income,Model excluding GDP PC,FY2018-19 actual; deterministic structural changes thereafter,no_income,no_income,Model excluding GDP PC
2027,35.85446124423,no_income,Model excluding GDP PC,FY2018-19 actual; deterministic structural changes thereafter,no_income,no_income,Model excluding GDP PC
2028,36.2025193740892,no_income,Model excluding GDP PC,FY2018-19 actual; deterministic structural changes thereafter,no_income,no_income,Model excluding GDP PC
2029,36.5519707247554,no_income,Model excluding GDP PC,FY2018-19 actual; deterministic structural changes thereafter,no_income,no_income,Model excluding GDP PC
2030,36.9513753112567,no_income,Model excluding GDP PC,FY2018-19 actual; deterministic structural changes thereafter,no_income,no_income,Model excluding GDP PC
2031,37.3779767707698,no_income,Model excluding GDP PC,FY2018-19 actual; deterministic structural changes thereafter,no_income,no_income,Model excluding GDP PC
2032,37.8085518066068,no_income,Model excluding GDP PC,FY2018-19 actual; deterministic structural changes thereafter,no_income,no_income,Model excluding GDP PC
2033,38.220912154081,no_income,Model excluding GDP PC,FY2018-19 actual; deterministic structural changes thereafter,no_income,no_income,Model excluding GDP PC
2034,38.605716696967,no_income,Model excluding GDP PC,FY2018-19 actual; deterministic structural changes thereafter,no_income,no_income,Model excluding GDP PC
2035,38.983325242656,no_income,Model excluding GDP PC,FY2018-19 actual; deterministic structural changes thereafter,no_income,no_income,Model excluding GDP PC
2036,39.3487307289526,no_income,Model excluding GDP PC,FY2018-19 actual; deterministic structural changes thereafter,no_income,no_income,Model excluding GDP PC
2037,39.4833884822276,no_income,Model excluding GDP PC,FY2018-19 actual; deterministic structural changes thereafter,no_income,no_income,Model excluding GDP PC
2038,39.6180462355027,no_income,Model excluding GDP PC,FY2018-19 actual; deterministic structural changes thereafter,no_income,no_income,Model excluding GDP PC
2039,39.7527039887779,no_income,Model excluding GDP PC,FY2018-19 actual; deterministic structural changes thereafter,no_income,no_income,Model excluding GDP PC
2040,39.8873617420529,no_income,Model excluding GDP PC,FY2018-19 actual; deterministic structural changes thereafter,no_income,no_income,Model excluding GDP PC
2041,40.022019495328,no_income,Model excluding GDP PC,FY2018-19 actual; deterministic structural changes thereafter,no_income,no_income,Model excluding GDP PC
2042,40.1566772486032,no_income,Model excluding GDP PC,FY2018-19 actual; deterministic structural changes thereafter,no_income,no_income,Model excluding GDP PC
2043,40.2913350018782,no_income,Model excluding GDP PC,FY2018-19 actual; deterministic structural changes thereafter,no_income,no_income,Model excluding GDP PC
