year,male,agegp,permearnaltrankt,Npermearnaltranktp1,meanpermearnaltranktp1,Npermearnaltranktp3,meanpermearnaltranktp3,Npermearnaltranktp5,meanpermearnaltranktp5
2014,1,1,62.5,26045,59.87989,24253,57.02416,23202,55.82357
2014,1,1,65,26046,62.22904,24249,59.09996,23201,57.7653
2014,1,1,67.5,26045,64.63028,24253,61.05914,23199,59.71998
2014,1,1,70,26046,66.98299,24251,63.38518,23202,61.78278
2014,1,1,72.5,26044,69.51752,24251,65.24889,23201,63.51796
2014,1,1,75,26045,71.76344,24251,67.12824,23200,65.3667
2014,1,1,77.5,26045,74.2205,24251,69.51885,23202,67.49254
2014,1,1,80,26045,76.6946,24251,71.42768,23202,69.14565
2014,1,1,82.5,26045,79.19072,24250,73.5823,23200,71.18351
2014,1,1,85,26044,81.65393,24251,75.37889,23200,73.0334
2014,1,1,87.5,26044,84.31038,24253,77.92707,23201,74.84808
2014,1,1,90,26046,86.89886,24250,79.84418,23203,76.89875
2014,1,1,92.5,26045,89.54939,24251,81.85673,23199,78.27646
2014,1,1,95,26044,92.19937,24251,84.27979,23202,80.57555
2014,1,1,97.5,26038,95.03242,24244,86.92755,23193,82.79279
2014,1,1,99,15627,97.3483,14551,89.78593,13919,85.14308
2014,1,1,99.9,9376,98.89198,8730,92.2493,8352,87.86112
2014,1,1,100,1046,99.81077,974,95.2023,932,90.59927
2014,1,2,2.5,30708,3.447739,28847,13.49778,27577,18.21504
2014,1,2,5,30715,6.192853,28851,15.21181,27581,19.1174
2014,1,2,7.5,30715,8.60677,28849,16.75522,27581,19.96641
2014,1,2,10,30714,11.2862,28853,18.60336,27582,21.52952
2014,1,2,12.5,30714,13.7003,28849,19.91829,27579,22.34806
2014,1,2,15,30716,16.13325,28853,21.14007,27583,23.10633
2014,1,2,17.5,30712,18.37412,28852,22.51117,27583,24.27011
2014,1,2,20,30715,20.50826,28850,24.06712,27582,25.66948
2014,1,2,22.5,30714,22.70708,28850,25.87865,27579,27.30017
2014,1,2,25,30714,24.89039,28852,27.56728,27582,28.81788
2014,1,2,27.5,30716,27.18921,28851,29.37819,27582,30.2898
2014,1,2,30,30714,29.28433,28851,31.12469,27580,32.02549
2014,1,2,32.5,30714,31.6737,28850,33.30262,27583,33.9384
2014,1,2,35,30714,34.02827,28852,35.06839,27581,35.69878
2014,1,2,37.5,30716,36.31617,28851,37.44103,27580,37.81672
2014,1,2,40,30713,38.78527,28850,39.41382,27584,39.69365
2014,1,2,42.5,30714,41.1646,28852,41.52517,27579,41.81198
2014,1,2,45,30713,43.52851,28852,43.63816,27582,43.81116
2014,1,2,47.5,30717,45.88441,28848,45.80116,27580,45.77403
2014,1,2,50,30712,48.32989,28853,47.81608,27582,47.68013
2014,1,2,52.5,30715,50.63674,28853,50.01121,27584,49.86354
2014,1,2,55,30716,53.18615,28848,52.0528,27581,51.71458
2014,1,2,57.5,30713,55.50742,28852,54.18669,27580,53.77331
2014,1,2,60,30714,57.86049,28853,56.41704,27580,55.81082
2014,1,2,62.5,30714,60.41635,28848,58.75595,27585,57.64843
2014,1,2,65,30715,62.72291,28852,60.61943,27580,59.54282
2014,1,2,67.5,30713,65.17302,28852,62.79233,27580,61.86547
2014,1,2,70,30716,67.49309,28850,65.10671,27583,64.00233
2014,1,2,72.5,30713,70.05021,28851,67.28823,27581,66.10288
2014,1,2,75,30715,72.50959,28850,69.31785,27581,68.13311
2014,1,2,77.5,30715,74.89226,28853,71.58954,27582,70.02708
2014,1,2,80,30713,77.43742,28851,73.55438,27581,71.98173
2014,1,2,82.5,30716,79.69209,28849,75.38305,27580,73.57082
2014,1,2,85,30712,82.31409,28852,77.5898,27582,75.71065
2014,1,2,87.5,30715,84.75587,28853,79.60249,27584,77.58245
2014,1,2,90,30714,87.38331,28849,81.96954,27580,79.45942
2014,1,2,92.5,30715,89.93806,28853,84.1573,27580,81.71838
2014,1,2,95,30716,92.52068,28849,86.87433,27582,84.32342
2014,1,2,97.5,30705,95.27935,28841,89.58686,27572,87.05791
2014,1,2,99,18427,97.55555,17311,92.40749,16548,90.13693
2014,1,2,99.9,11056,99.1237,10386,94.91304,9930,92.63224
2014,1,2,100,1234,99.92515,1160,97.19021,1108,95.45937
2014,1,3,2.5,28092,3.233398,21249,11.99,15230,16.56611
2014,1,3,5,28097,5.902372,21252,13.84002,15234,17.4704
2014,1,3,7.5,28097,8.40604,21252,15.74992,15231,18.839
2014,1,3,10,28095,11.02075,21253,17.5518,15235,20.26658
2014,1,3,12.5,28097,13.3104,21252,18.82211,15232,21.19657
2014,1,3,15,28098,15.80922,21251,20.16249,15234,22.05542
2014,1,3,17.5,28095,18.06873,21254,21.99396,15233,23.59045
2014,1,3,20,28096,20.35794,21251,23.60511,15233,24.87846
2014,1,3,22.5,28098,22.50533,21253,25.36563,15234,26.54245
2014,1,3,25,28097,24.76187,21252,27.41121,15232,28.46652
2014,1,3,27.5,28096,27.0483,21253,29.34067,15234,30.16232
2014,1,3,30,28098,29.41533,21251,31.24879,15232,32.10884
2014,1,3,32.5,28094,31.64029,21253,33.19384,15233,33.78019
2014,1,3,35,28098,34.01344,21253,35.34531,15235,35.96238
2014,1,3,37.5,28097,36.46759,21252,37.44713,15232,37.54572
2014,1,3,40,28095,38.71777,21253,39.45124,15233,39.84393
2014,1,3,42.5,28096,41.20147,21253,41.78057,15233,41.91734
2014,1,3,45,28099,43.54157,21250,43.62017,15235,43.60635
2014,1,3,47.5,28095,45.96578,21254,46.2081,15230,46.00547
2014,1,3,50,28099,48.31799,21252,48.2776,15234,48.1446
2014,1,3,52.5,28096,50.82407,21252,50.36937,15235,50.00849
2014,1,3,55,28095,53.16111,21254,52.45928,15232,52.05508
2014,1,3,57.5,28099,55.70694,21250,54.69595,15235,54.12205
2014,1,3,60,28096,58.13545,21253,56.80492,15231,56.38695
2014,1,3,62.5,28095,60.55151,21253,59.00997,15234,58.1426
2014,1,3,65,28097,62.86153,21252,61.21593,15232,60.37904
2014,1,3,67.5,28098,65.31075,21253,63.36428,15235,62.65198
2014,1,3,70,28094,67.67378,21253,65.25249,15232,64.40075
2014,1,3,72.5,28098,70.13081,21251,67.26592,15234,66.14268
2014,1,3,75,28096,72.51652,21252,69.32973,15232,68.10784
2014,1,3,77.5,28097,75.01087,21253,71.57481,15233,70.40828
2014,1,3,80,28097,77.33405,21253,73.45728,15233,71.94396
2014,1,3,82.5,28097,79.91716,21251,75.93615,15234,74.36428
2014,1,3,85,28095,82.43973,21254,77.75548,15233,75.95586
2014,1,3,87.5,28098,84.87845,21251,79.99696,15233,77.93704
2014,1,3,90,28097,87.4201,21252,82.39068,15233,80.10275
2014,1,3,92.5,28095,90.04278,21253,84.78409,15235,82.32896
2014,1,3,95,28097,92.68618,21252,87.3406,15230,85.09418
2014,1,3,97.5,28087,95.39249,21244,90.29516,15229,88.22238
2014,1,3,99,16858,97.68427,12751,93.3428,9138,91.35819
2014,1,3,99.9,10114,99.19147,7652,95.54288,5485,93.67996
2014,1,3,100,1130,99.93413,854,97.79299,613,94.36351
2015,0,1,2.5,23488,4.060735,21804,16.73213,20973,24.53089
2015,0,1,5,23491,7.006858,21807,20.199,20974,26.86772
2015,0,1,7.5,23491,9.740972,21807,22.33624,20974,28.39565
2015,0,1,10,23491,12.10913,21808,23.90675,20975,29.47519
2015,0,1,12.5,23492,14.36119,21809,25.41148,20976,30.60999
2015,0,1,15,23491,16.73036,21807,27.1464,20974,31.95335
2015,0,1,17.5,23491,19.11742,21807,28.45685,20976,32.8476
2015,0,1,20,23492,21.27487,21808,29.63976,20975,33.76654
2015,0,1,22.5,23491,23.5675,21808,31.53046,20976,35.11079
2015,0,1,25,23490,26.19713,21808,33.13898,20974,36.44067
2015,0,1,27.5,23493,28.60276,21808,34.50986,20975,37.53893
2015,0,1,30,23491,30.74329,21808,36.0617,20974,38.71947
2015,0,1,32.5,23492,33.17609,21806,37.17426,20974,39.3375
2015,0,1,35,23490,35.17587,21809,38.54901,20978,40.63525
2015,0,1,37.5,23492,37.42871,21809,39.98322,20974,41.6092
2015,0,1,40,23490,39.76398,21806,41.24474,20975,42.22169
2015,0,1,42.5,23493,41.69055,21807,42.77238,20975,43.62621
2015,0,1,45,23490,44.06274,21808,43.97698,20976,44.53321
2015,0,1,47.5,23492,46.17875,21809,45.41457,20974,45.32893
2015,0,1,50,23490,48.14885,21807,46.80481,20977,46.78821
2015,0,1,52.5,23492,50.35571,21807,48.23851,20975,47.97504
2015,0,1,55,23492,52.57947,21809,50.05907,20974,49.37942
2015,0,1,57.5,23490,54.74298,21808,51.75906,20976,50.60968
2015,0,1,60,23492,57.21119,21808,53.63713,20975,52.09813
2015,0,1,62.5,23491,59.50306,21805,55.09739,20975,53.52978
2015,0,1,65,23492,61.72529,21809,57.52022,20974,55.57831
2015,0,1,67.5,23490,64.20239,21809,59.13083,20978,57.06946
2015,0,1,70,23492,66.57388,21806,61.25377,20974,58.59864
2015,0,1,72.5,23491,69.05677,21808,63.0739,20974,60.76765
2015,0,1,75,23493,71.37963,21809,64.9971,20975,61.80022
2015,0,1,77.5,23490,73.96824,21807,67.17699,20974,63.57239
2015,0,1,80,23490,76.33121,21809,69.13461,20977,65.19288
2015,0,1,82.5,23493,78.98286,21807,71.19803,20974,67.1436
2015,0,1,85,23491,81.3113,21807,73.17786,20976,68.67767
2015,0,1,87.5,23491,83.95683,21807,75.48354,20974,70.34338
2015,0,1,90,23491,86.38523,21809,77.80335,20976,72.6286
2015,0,1,92.5,23492,88.92757,21808,79.8362,20975,74.17028
2015,0,1,95,23491,91.54034,21807,82.44302,20974,76.83938
2015,0,1,97.5,23483,94.40789,21799,85.21198,20966,79.9314
2015,0,1,99,14096,97.0083,13085,88.04507,12587,82.90482
2015,0,1,99.9,8457,98.71223,7850,89.59061,7550,84.72401
2015,0,1,100,943,99.86316,877,92.89402,844,88.29697
2015,0,2,2.5,26844,4.216899,25274,14.9659,24498,21.06126
2015,0,2,5,26848,6.667405,25277,16.73798,24501,21.79471
2015,0,2,7.5,26849,9.11911,25276,18.27677,24501,22.92105
2015,0,2,10,26849,11.47306,25279,19.51914,24501,23.53617
2015,0,2,12.5,26848,13.67198,25276,21.20831,24500,25.03709
2015,0,2,15,26848,16.04953,25278,22.57827,24505,26.01512
2015,0,2,17.5,26851,18.23763,25278,24.06747,24501,27.11227
2015,0,2,20,26850,20.45902,25276,25.98824,24500,28.5521
2015,0,2,22.5,26849,22.90968,25279,27.6568,24502,30.05536
2015,0,2,25,26846,25.2598,25277,29.2989,24500,31.42502
2015,0,2,27.5,26851,27.56262,25278,31.13449,24501,32.94467
2015,0,2,30,26848,29.73273,25276,32.7153,24504,34.38166
2015,0,2,32.5,26850,32.07542,25278,34.26251,24502,35.36634
2015,0,2,35,26849,34.27874,25278,36.35994,24499,37.33945
2015,0,2,37.5,26848,36.75597,25277,37.84259,24503,38.51144
2015,0,2,40,26850,38.85487,25277,39.49807,24500,39.85479
2015,0,2,42.5,26848,41.2444,25278,41.32148,24500,41.38755
2015,0,2,45,26850,43.51323,25278,42.8416,24505,42.70514
2015,0,2,47.5,26848,45.67558,25277,44.98711,24500,44.64217
2015,0,2,50,26847,48.28085,25278,46.89236,24502,46.02898
2015,0,2,52.5,26851,50.4285,25277,48.78864,24501,47.85756
2015,0,2,55,26850,52.74351,25277,50.5654,24500,49.48338
2015,0,2,57.5,26848,55.11997,25278,52.74229,24505,51.44734
2015,0,2,60,26848,57.55713,25277,54.59392,24501,53.27244
2015,0,2,62.5,26851,59.87656,25278,56.84937,24499,55.3264
2015,0,2,65,26850,62.35389,25277,59.10232,24503,57.45697
2015,0,2,67.5,26847,64.80745,25278,61.36064,24499,59.34869
2015,0,2,70,26849,67.26266,25278,63.39088,24502,61.48899
2015,0,2,72.5,26850,69.7108,25276,65.72882,24504,63.59289
2015,0,2,75,26846,72.28951,25278,67.94761,24501,65.62587
2015,0,2,77.5,26850,74.83008,25277,70.29572,24500,68.00938
2015,0,2,80,26850,77.28133,25278,72.46048,24503,69.94703
2015,0,2,82.5,26849,79.76835,25277,74.7193,24499,72.05515
2015,0,2,85,26849,82.32137,25278,77.24296,24501,74.3968
2015,0,2,87.5,26849,84.86738,25278,79.83921,24505,76.78983
2015,0,2,90,26850,87.31497,25276,82.15114,24500,79.18225
2015,0,2,92.5,26848,89.76849,25279,84.52452,24501,81.66159
2015,0,2,95,26850,92.36411,25276,86.89322,24501,84.18597
2015,0,2,97.5,26838,95.11298,25267,89.36773,24491,86.97742
2015,0,2,99,16110,97.50945,15166,92.11475,14703,89.90224
2015,0,2,99.9,9665,99.16101,9101,94.75777,8820,92.92098
2015,0,2,100,1078,99.90492,1017,97.98254,985,96.22265
2015,0,3,2.5,27528,3.672701,20924,13.34973,15258,19.254
2015,0,3,5,27535,6.008889,20927,14.7302,15262,19.77399
2015,0,3,7.5,27534,8.437182,20927,16.04479,15262,20.5354
2015,0,3,10,27535,10.84346,20926,17.5801,15261,21.62071
2015,0,3,12.5,27533,13.18496,20927,18.99704,15262,22.51437
2015,0,3,15,27535,15.48424,20928,20.82623,15263,24.23093
2015,0,3,17.5,27535,17.81231,20926,22.51529,15262,25.55924
2015,0,3,20,27534,20.19069,20926,24.22434,15261,26.65194
2015,0,3,22.5,27535,22.52346,20929,26.14528,15262,28.3873
2015,0,3,25,27533,24.90827,20925,28.02739,15262,29.85487
2015,0,3,27.5,27534,27.26635,20928,29.85008,15262,31.41389
2015,0,3,30,27534,29.52329,20926,31.59363,15262,32.96029
2015,0,3,32.5,27535,31.91372,20928,33.41739,15262,34.2314
2015,0,3,35,27536,34.18952,20926,35.1953,15261,35.82818
2015,0,3,37.5,27533,36.52978,20928,36.85136,15261,37.42192
2015,0,3,40,27535,38.74228,20925,38.88095,15263,39.01551
2015,0,3,42.5,27534,41.19061,20928,40.87969,15262,40.65931
2015,0,3,45,27535,43.49005,20927,42.50391,15262,42.14375
2015,0,3,47.5,27534,45.87313,20926,44.55918,15261,43.91596
2015,0,3,50,27533,48.05735,20928,46.48478,15262,45.56592
2015,0,3,52.5,27534,50.37958,20929,48.51855,15262,47.59112
2015,0,3,55,27534,52.82658,20926,50.76463,15261,49.63744
2015,0,3,57.5,27535,55.29041,20927,53.2331,15262,51.79793
2015,0,3,60,27534,57.71484,20927,55.35477,15262,53.80183
2015,0,3,62.5,27534,60.12219,20926,57.41327,15262,55.77158
2015,0,3,65,27534,62.59483,20928,59.86677,15262,58.3698
2015,0,3,67.5,27536,65.16388,20926,62.17642,15261,60.29649
2015,0,3,70,27535,67.57705,20928,64.44268,15262,62.38432
2015,0,3,72.5,27534,70.13551,20926,66.85806,15262,64.74115
2015,0,3,75,27534,72.65482,20928,69.40981,15261,67.26422
2015,0,3,77.5,27533,75.24159,20925,72.02177,15263,69.50476
2015,0,3,80,27535,77.6712,20928,74.21465,15262,72.12604
2015,0,3,82.5,27534,80.20753,20927,76.65894,15261,74.24274
2015,0,3,85,27535,82.73933,20926,79.01524,15262,76.80417
2015,0,3,87.5,27534,85.37281,20928,82.00818,15262,79.43683
2015,0,3,90,27533,87.81774,20926,84.37544,15263,82.16672
2015,0,3,92.5,27536,90.20213,20927,86.49018,15261,84.24246
2015,0,3,95,27534,92.74445,20927,88.75251,15262,86.6143
2015,0,3,97.5,27525,95.3757,20919,91.12805,15256,88.75652
2015,0,3,99,16520,97.70446,12557,93.3674,9158,91.49516
2015,0,3,99.9,9912,99.22951,7533,96.42667,5492,94.99667
2015,0,3,100,1106,99.93095,842,98.107,614,95.87062
2015,1,1,2.5,26331,4.01388,24450,16.29857,23481,22.66079
2015,1,1,5,26333,6.749213,24454,18.38001,23485,23.75318
2015,1,1,7.5,26333,9.198047,24454,20.17445,23482,24.77465
2015,1,1,10,26334,11.64751,24453,22.23178,23485,26.51831
2015,1,1,12.5,26334,14.14793,24453,23.70056,23485,27.34153
2015,1,1,15,26334,16.63317,24454,25.11024,23484,28.37938
2015,1,1,17.5,26335,19.02958,24454,26.42106,23485,29.26705
2015,1,1,20,26333,21.47199,24455,28.00139,23483,30.36595
2015,1,1,22.5,26334,24.02125,24453,29.12965,23485,31.34395
2015,1,1,25,26334,26.06046,24453,30.52061,23484,32.26231
2015,1,1,27.5,26334,28.2744,24453,31.90269,23483,33.34595
2015,1,1,30,26333,30.42889,24455,33.32951,23486,34.61586
2015,1,1,32.5,26334,32.64666,24454,34.54765,23483,35.53548
2015,1,1,35,26334,34.57943,24453,36.09396,23485,36.88218
2015,1,1,37.5,26333,36.72054,24454,37.72178,23484,38.1119
2015,1,1,40,26335,39.03835,24454,39.34296,23484,39.66139
2015,1,1,42.5,26334,41.19838,24452,41.01688,23484,41.11805
2015,1,1,45,26334,43.34237,24454,42.98439,23485,42.92891
2015,1,1,47.5,26333,45.60483,24455,44.87596,23484,44.5986
2015,1,1,50,26335,48.00978,24455,46.8515,23486,46.44815
2015,1,1,52.5,26333,50.2881,24452,48.78754,23484,47.89877
2015,1,1,55,26333,52.68795,24455,50.93288,23484,50.20973
2015,1,1,57.5,26334,55.11309,24454,52.92571,23485,51.9114
2015,1,1,60,26334,57.41694,24452,54.83936,23485,54.0161
2015,1,1,62.5,26334,59.80247,24453,57.19252,23483,55.86123
2015,1,1,65,26334,62.19707,24455,59.1255,23484,57.82444
2015,1,1,67.5,26334,64.57033,24453,61.19672,23485,59.53178
2015,1,1,70,26334,67.12093,24454,63.48937,23483,61.67277
2015,1,1,72.5,26333,69.45776,24455,65.30984,23486,63.50468
2015,1,1,75,26334,71.90625,24454,67.49912,23483,65.43176
2015,1,1,77.5,26334,74.21071,24452,69.60629,23484,67.55907
2015,1,1,80,26335,76.64951,24453,71.53022,23486,69.32549
2015,1,1,82.5,26332,79.05078,24455,73.43376,23482,70.95564
2015,1,1,85,26335,81.70528,24454,75.91652,23485,73.34457
2015,1,1,87.5,26335,84.08852,24454,77.78963,23484,75.14361
2015,1,1,90,26333,86.66717,24453,79.56816,23485,76.9507
2015,1,1,92.5,26334,89.28426,24453,81.70645,23485,78.96331
2015,1,1,95,26333,92.1136,24454,84.00048,23482,80.80433
2015,1,1,97.5,26325,94.89765,24446,86.50661,23477,83.06063
2015,1,1,99,15803,97.25474,14671,88.98736,14091,85.16469
2015,1,1,99.9,9478,98.95928,8806,91.23759,8455,87.19866
2015,1,1,100,1058,99.78307,981,94.63387,943,91.07331
2015,1,2,2.5,30855,3.460792,28901,13.1694,27758,18.05038
2015,1,2,5,30857,6.228245,28909,15.21284,27764,19.09713
2015,1,2,7.5,30861,8.525022,28908,16.78787,27766,20.00402
2015,1,2,10,30860,11.20623,28908,18.55227,27764,21.30683
2015,1,2,12.5,30859,13.75311,28907,20.07817,27766,22.6178
2015,1,2,15,30858,16.09429,28907,21.12774,27763,23.16131
2015,1,2,17.5,30859,18.40157,28909,22.43933,27765,24.27943
2015,1,2,20,30860,20.45889,28908,23.93292,27764,25.29765
2015,1,2,22.5,30859,22.77535,28906,25.52997,27764,26.81062
2015,1,2,25,30862,24.87937,28910,27.37917,27767,28.37012
2015,1,2,27.5,30856,27.20943,28907,29.05564,27761,29.83622
2015,1,2,30,30859,29.43719,28907,31.1053,27765,31.77119
2015,1,2,32.5,30859,31.68347,28908,33.08731,27766,33.64058
2015,1,2,35,30860,33.99092,28906,35.10224,27763,35.49929
2015,1,2,37.5,30860,36.45604,28909,37.20847,27765,37.59968
2015,1,2,40,30857,38.7725,28908,39.47679,27763,39.47113
2015,1,2,42.5,30861,41.22886,28907,41.41815,27765,41.47966
2015,1,2,45,30859,43.6138,28907,43.56288,27765,43.45532
2015,1,2,47.5,30859,46.00089,28909,45.77919,27765,45.81878
2015,1,2,50,30863,48.33126,28909,47.95785,27765,47.65168
2015,1,2,52.5,30855,50.72193,28906,50.03355,27762,49.65377
2015,1,2,55,30859,53.10097,28908,52.14653,27765,51.68758
2015,1,2,57.5,30859,55.42823,28908,54.33994,27765,53.76656
2015,1,2,60,30860,57.93879,28907,56.51289,27764,55.73805
2015,1,2,62.5,30859,60.44091,28907,58.64716,27765,57.65127
2015,1,2,65,30859,62.81586,28909,60.92747,27764,60.00142
2015,1,2,67.5,30860,65.19469,28907,63.25666,27763,62.1526
2015,1,2,70,30858,67.60464,28907,65.2029,27766,64.06922
2015,1,2,72.5,30860,70.05894,28908,67.41772,27765,65.96658
2015,1,2,75,30859,72.3037,28909,69.43107,27764,68.11433
2015,1,2,77.5,30859,74.93628,28908,71.80241,27764,70.33557
2015,1,2,80,30859,77.26147,28907,73.74606,27763,72.24937
2015,1,2,82.5,30860,79.78295,28907,75.82253,27765,74.4152
2015,1,2,85,30859,82.19055,28909,77.85998,27765,76.23876
2015,1,2,87.5,30860,84.72323,28908,79.70315,27764,78.03274
2015,1,2,90,30857,87.27181,28906,82.00101,27765,79.95216
2015,1,2,92.5,30860,89.90022,28908,84.27549,27764,82.12828
2015,1,2,95,30861,92.44552,28908,86.45837,27766,84.32978
2015,1,2,97.5,30847,95.18361,28899,89.29874,27754,86.96949
2015,1,2,99,18517,97.53237,17344,91.93486,16658,89.99957
2015,1,2,99.9,11108,99.1338,10406,94.80217,9995,93.15367
2015,1,2,100,1240,99.91908,1161,96.99522,1115,95.28459
2015,1,3,2.5,28386,3.223534,21453,11.73182,15615,16.24525
2015,1,3,5,28393,5.975147,21456,13.87381,15619,17.6339
2015,1,3,7.5,28391,8.305152,21456,15.66645,15616,18.85633
2015,1,3,10,28392,11.04328,21458,17.55106,15618,20.35992
2015,1,3,12.5,28391,13.43248,21455,18.97566,15617,21.2156
2015,1,3,15,28393,15.91174,21456,20.1018,15618,22.00637
2015,1,3,17.5,28391,18.11379,21458,21.87334,15617,23.29745
2015,1,3,20,28391,20.31248,21457,23.35937,15618,24.59191
2015,1,3,22.5,28392,22.62385,21455,25.19703,15617,26.28011
2015,1,3,25,28392,24.82104,21457,27.2754,15617,28.09277
2015,1,3,27.5,28392,27.26756,21458,29.13197,15618,29.95547
2015,1,3,30,28393,29.37688,21455,31.09763,15618,31.50448
2015,1,3,32.5,28390,31.70042,21457,33.09729,15616,33.69798
2015,1,3,35,28392,33.9217,21456,35.19704,15620,35.55586
2015,1,3,37.5,28391,36.41853,21457,37.25895,15617,37.46228
2015,1,3,40,28392,38.73267,21457,39.34932,15617,39.64757
2015,1,3,42.5,28391,41.13805,21455,41.55059,15618,41.39603
2015,1,3,45,28393,43.46508,21456,43.74385,15617,43.49265
2015,1,3,47.5,28391,45.98928,21458,46.02002,15618,45.84626
2015,1,3,50,28393,48.40943,21456,48.12338,15617,47.39183
2015,1,3,52.5,28391,50.80701,21457,50.4359,15618,49.84686
2015,1,3,55,28391,53.2599,21458,52.60453,15617,51.9513
2015,1,3,57.5,28393,55.7268,21456,54.5488,15616,54.09136
2015,1,3,60,28392,57.98313,21455,56.84272,15620,56.10427
2015,1,3,62.5,28391,60.51599,21457,59.18827,15617,58.16595
2015,1,3,65,28391,62.94778,21457,61.02519,15616,60.19984
2015,1,3,67.5,28392,65.28235,21456,63.45749,15619,62.30764
2015,1,3,70,28391,67.59896,21456,65.46837,15618,64.51134
2015,1,3,72.5,28392,70.15557,21456,67.70843,15617,66.46907
2015,1,3,75,28392,72.44685,21458,69.75043,15618,68.48621
2015,1,3,77.5,28392,75.03532,21457,71.90517,15617,70.56099
2015,1,3,80,28391,77.40028,21456,73.94975,15618,72.77314
2015,1,3,82.5,28392,79.79536,21456,76.08211,15618,74.94836
2015,1,3,85,28391,82.40751,21458,78.08095,15616,76.58016
2015,1,3,87.5,28393,84.87857,21456,80.2162,15617,78.61217
2015,1,3,90,28390,87.36575,21456,82.14226,15619,80.53182
2015,1,3,92.5,28393,89.91239,21457,84.65421,15618,82.68534
2015,1,3,95,28391,92.57891,21456,86.99751,15616,85.41718
2015,1,3,97.5,28383,95.41663,21448,90.36286,15613,88.54823
2015,1,3,99,17034,97.69664,12874,93.37229,9369,91.5415
2015,1,3,99.9,10222,99.17806,7725,95.76097,5624,94.39814
2015,1,3,100,1140,99.93411,862,98.08323,627,94.74811
2016,0,1,2.5,24188,4.1894,22443,16.89484,21689,24.71432
2016,0,1,5,24191,6.999944,22448,20.19201,21692,27.0523
2016,0,1,7.5,24193,9.664151,22447,22.36759,21695,28.71888
2016,0,1,10,24192,12.03258,22448,23.74586,21691,29.67608
2016,0,1,12.5,24192,14.34132,22447,25.30824,21696,30.62245
2016,0,1,15,24191,16.68772,22447,26.8931,21692,31.91575
2016,0,1,17.5,24194,19.04753,22448,28.34714,21693,32.78366
2016,0,1,20,24192,21.42755,22448,30.0501,21693,33.91095
2016,0,1,22.5,24192,23.76508,22446,31.49253,21695,35.02191
2016,0,1,25,24192,26.00764,22448,32.85332,21692,36.38613
2016,0,1,27.5,24192,28.41132,22447,34.35509,21693,37.21056
2016,0,1,30,24191,30.71064,22446,35.79256,21694,38.30147
2016,0,1,32.5,24193,33.08592,22448,37.22867,21694,39.60027
2016,0,1,35,24191,35.32959,22448,38.5817,21692,40.24823
2016,0,1,37.5,24192,37.36928,22449,39.93578,21692,41.4706
2016,0,1,40,24192,39.65507,22447,41.40469,21695,42.64421
2016,0,1,42.5,24194,41.78613,22446,42.48545,21693,43.21667
2016,0,1,45,24191,44.00755,22447,44.08361,21694,44.45664
2016,0,1,47.5,24192,46.166,22449,45.70329,21693,45.66808
2016,0,1,50,24193,48.4374,22447,46.81406,21692,46.36821
2016,0,1,52.5,24191,50.48471,22445,48.45605,21693,47.76503
